SMILES,pIC50,mol,num_atoms,logP
O=C1C=CC(=O)c2c(O)ccc(O)c21,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c580>,14,1.033
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c5f0>,28,2.568600000000001
CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c660>,27,2.954900000000001
Nc1cccc2cccc(N)c12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c6d0>,12,2.0042
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c740>,22,3.7986700000000013
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c7b0>,17,2.607820000000001
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c820>,22,1.987999999999999
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c890>,22,1.1862999999999995
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c900>,19,2.8712000000000013
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c970>,20,2.5099000000000014
[O-][n+]1onc2ccccc21,0.35,<rdkit.Chem.rdchem.Mol object at 0x7f59a299c9e0>,10,0.46120000000000005
O=C1C=CC(=O)c2c(O)cccc21,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ca50>,13,1.3274
O=C(O)c1ccccc1-c1ccccc1C(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cac0>,18,2.750000000000001
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cb30>,20,2.8148
COC1=C(OC)C(=O)C(C)=C(C)C1=O,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cba0>,14,0.9789999999999999
CC1=C(O)C(=O)c2ccccc2C1=O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cc10>,14,1.8976000000000002
O=C1c2ccccc2C(=O)C1(O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cc80>,13,-0.2535
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ccf0>,21,3.917520000000003
O=C1c2ccccc2-c2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cd60>,14,2.8980000000000015
CN1C(=O)CCC1c1cccnc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cdd0>,13,1.3749
Cc1nccc2c1[nH]c1ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ce40>,14,3.0245200000000008
Cc1nccc2c1[nH]c1cc(O)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ceb0>,15,2.7301200000000003
O=C1CC(c2ccccc2)Oc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cf20>,17,3.3931000000000022
O=C(O)CNC(=O)c1ccccc1O,0.62,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cf90>,14,0.2065999999999995
O=Cc1c[nH]c2ccccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d000>,11,1.9804
Cc1ccc(C)c(C)c1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d070>,10,2.9202800000000018
OC(CBr)C(O)C(O)C(O)CBr,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d0e0>,12,-0.7802000000000002
O=C(O)c1ccoc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d150>,8,0.9778
O=C(O)c1cc(O)ccc1O,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d1c0>,11,0.7959999999999998
CC1=CC(=O)C(C(C)C)=CC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d230>,12,1.6669
Cc1ccnc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d2a0>,11,2.5432200000000007
O=c1[nH]cnc2ccccc12,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d310>,11,0.9231
O=c1ccoc2ccccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d380>,11,1.7930000000000001
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d3f0>,21,2.2824000000000004
O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d460>,18,3.1656000000000017
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)ccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d4d0>,20,2.509900000000001
O=c1c2ccccc2sc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d540>,15,3.4147000000000016
O=C(C(=O)c1ccco1)c1ccco1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d5b0>,14,1.9382
c1csc(-c2cccs2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d620>,10,3.4766000000000012
c1ccc2c(c1)OCCO2,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d690>,10,1.4577999999999995
c1cncc(C2CCCCN2)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d700>,12,1.8962
c1cncc(C2CCCN2)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d770>,11,1.5061
O=C(NO)c1ccccc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d7e0>,10,0.8056000000000003
CCCC(=O)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d850>,11,2.6694000000000013
O=C(O)CNC(=O)c1ccccc1,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d8c0>,13,0.5009999999999994
OCc1ccc2c(c1)OCO2,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d930>,11,0.9076
c1ccc2c(c1)CCC2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299d9a0>,9,2.1753
c1ccc2c(c1)COC2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299da10>,9,1.7167999999999999
c1ccc2c(c1)CCO2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299da80>,9,1.6214999999999997
O=C(O)c1cc2ccccc2o1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299daf0>,12,2.1310000000000002
O=c1ccocc1O,0.45,<rdkit.Chem.rdchem.Mol object at 0x7f59a299db60>,8,0.3454
CC(C)C(Br)C(=O)NC(N)=O,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dbd0>,11,0.6008000000000002
Cc1ccc(N)c(N)c1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dc40>,9,1.1594200000000001
O=C1C=CCO1,0.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dcb0>,6,0.09939999999999993
OC1CC2CCC1C2,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dd20>,8,1.1673
OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dd90>,19,-1.4291000000000003
O=Cc1ccoc1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a299de00>,7,1.0920999999999998
O=Cc1ccsc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299de70>,7,1.5606
C1=CC2CCC1C2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dee0>,7,1.9725
O=C(O)C1CCNCC1,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a299df50>,9,0.07060000000000005
O=C(O)C1CCCNC1,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a299dfc0>,9,0.07060000000000005
Cc1ccc(C(C)C)cc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e030>,11,2.8240200000000013
O=Cc1cccnc1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e0a0>,8,0.8940999999999999
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e110>,17,3.144300000000001
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e180>,17,2.209039999999999
COc1cc(O)cc(OC)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e1f0>,11,1.4094
O=c1cc(CO)occ1O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e260>,10,-0.1623
O=C(O)CCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e2d0>,11,1.7038
C(#Cc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e340>,14,3.086400000000001
O=C(O)Cc1ccc(C(=O)O)cc1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e3b0>,13,1.0119000000000002
O=C(O)CCc1ccc(O)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e420>,12,1.4094
O=C(O)C=Cc1ccc(O)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e490>,12,1.49
CCCCC(=O)CCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e500>,10,2.935900000000001
FCC1CO1,0.44,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e570>,5,0.3547
CC#CC,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e5e0>,4,1.0296
C1COC1,0.39,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e650>,4,0.40670000000000006
CC(C)CC(=O)O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e6c0>,7,1.1171
Nc1ccncc1,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e730>,7,0.6638000000000001
Nc1ccccn1,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e7a0>,7,0.6638000000000001
OCCCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e810>,5,-0.6389
CC=CC#CC#CC=CC(=O)OC,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e880>,13,1.2985
C1CSCCS1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e8f0>,6,1.4664
CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e960>,22,7.112700000000007
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299e9d0>,22,6.216700000000006
CC(C)(O)C(F)(F)F,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ea40>,8,1.3195999999999999
CC12CC(O)C3C(CCC4(O)CC(O)CC(O)C34CO)C1(O)CCC2C1=CC(=O)OC1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299eab0>,31,-0.36680000000000024
C=C1C(=O)OC2C1CCC(C)C1(O)C=CC(=O)C21C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a299eb20>,19,1.3903999999999999
CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a299eb90>,39,0.75
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ec00>,39,2.4333000000000005
COc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ec70>,27,2.1010999999999997
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ece0>,26,4.654600000000005
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ed50>,18,1.6392999999999995
C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299edc0>,18,2.2755
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ee30>,21,3.7924000000000024
COP(=O)(OC)OC,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a299eea0>,8,1.0337
CCCOP(=O)(OCCC)OCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ef10>,14,3.3743000000000025
CC=C(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ef80>,5,1.9725
CCC(C)N,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a299eff0>,5,0.7436
CC(O)C(C)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f060>,6,-0.252
CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f0d0>,21,3.8792000000000035
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f140>,23,3.9624000000000033
CC1(C)C2CC=C(CO)C1C2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f1b0>,11,1.9710999999999999
CC(O)(C(=O)O)c1ccccc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f220>,12,0.9786999999999999
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f290>,19,1.47644
CCOC(=O)C(Cl)(Cl)Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f300>,9,1.9197
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f370>,24,-0.12419999999999931
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(C)=O)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f3e0>,29,2.871600000000001
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f450>,30,2.4092000000000002
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f4c0>,19,4.4861400000000025
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1O,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f530>,14,0.9141999999999997
CC(=O)N(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f5a0>,16,3.3712000000000018
O=C1c2ccccc2C(=O)N1c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f610>,17,2.4872000000000005
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f680>,43,-1.0897
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f6f0>,22,2.518500000000001
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f760>,22,2.5854000000000004
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f7d0>,20,2.576800000000001
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f840>,21,3.9591000000000034
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f8b0>,22,5.019600000000005
CN(C)CCN1c2ccccc2Sc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f920>,19,3.850900000000003
O=c1ccc2ccc3occc3c2o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f990>,14,2.539200000000001
CC(C)NCC(O)COc1cccc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fa00>,19,2.5775000000000006
CN1CCC=C1c1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fa70>,12,1.758
O=c1cc(-c2ccccc2)oc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fae0>,17,3.4600000000000017
CCCCCCCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fb50>,23,1.9785999999999997
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fbc0>,22,2.2553
O=C1C=C(N2CC2)C(=O)C=C1N1CC1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fc30>,14,-0.4628000000000001
Cc1cccc(C)c1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fca0>,9,2.611860000000001
Cc1cccc(O)c1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fd10>,9,2.0090399999999997
CC1=C(C)C(=O)C=CC1=O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fd80>,10,1.0308
CC1=C(C)C(=O)C(C)=C(C)C1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fdf0>,12,1.811
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fe60>,12,4.5358
Cc1cc(C)c(C)c(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299fed0>,10,2.9202800000000018
Cc1cc(C)c(O)c(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ff40>,10,2.3174600000000005
CC1=CC(=O)C=C(C)C1=O,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0040>,10,1.0308
O=C(O)c1cccs1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a00b0>,8,1.4463
O=[N+]([O-])c1ncc[nH]1,0.48,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0120>,8,0.31789999999999985
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0190>,50,2.6707000000000036
Cc1ccccc1C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0200>,10,3.118420000000002
Cc1ccccc1C(N)=O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0270>,10,1.09392
O=[N+]([O-])c1ccccc1[N+](=O)[O-],0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a02e0>,12,1.503
CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)NC(CCC(=O)O)C(=O)O)cc1Cl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0350>,35,1.5752000000000004
Cc1ccccc1C#N,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a03c0>,9,1.8667
Cc1ccccc1C=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0430>,9,1.80752
OC1CCCc2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a04a0>,11,2.0563000000000002
Oc1cccc2c1CCCC2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0510>,11,2.271000000000001
O=c1cc[nH]c2ccccc12,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0580>,11,1.5281
O=C(O)C(CO)c1ccccc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a05f0>,12,0.8471
NN(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0660>,14,2.6984000000000012
O=c1c2ccccc2nc2n1CCC2,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a06d0>,14,1.3426999999999998
COC1=CC(=O)C=C(OC)C1=O,0.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0740>,12,0.19879999999999987
COc1cc(C(=O)O)cc(OC)c1O,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a07b0>,14,1.1076
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0820>,20,4.1472000000000016
COc1ccccc1OCC(O)COC(N)=O,0.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0890>,17,0.5302000000000002
COc1ccc(-c2cc(=S)ss2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0900>,14,4.214690000000002
CC(=O)Nc1ccccc1Cl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0970>,11,2.2984
CC(=O)Oc1ccccc1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a09e0>,11,1.92032
Cc1ncsc1CCCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0a50>,9,2.2328200000000002
Oc1ccccc1I,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0ac0>,8,1.9968
CN1CSC(=S)N(C)C1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0b30>,9,0.7967
O=c1cccccc1O,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0ba0>,9,0.7523999999999997
CNC(=S)NC,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0c10>,6,-0.28990000000000027
Cc1ccco1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0c80>,6,1.58802
S=c1ccss1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0cf0>,6,2.53909
CC1=NCCN1,0.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0d60>,6,0.008000000000000063
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0dd0>,14,1.5170199999999998
COc1cc(C(O)CO)ccc1O,0.37,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0e40>,13,0.42649999999999993
O=C(O)C1CCCCN1,0.61,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0eb0>,9,0.21310000000000012
Cc1cccc(C(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0f20>,10,3.1184200000000013
O=C(O)c1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0f90>,10,2.0382
NNC(=O)c1ccc(Cl)cc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1000>,11,0.9434999999999999
C=C(C)C1CC=C(CO)CC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1070>,11,2.2813
CC(C)c1ccc(C(=O)O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a10e0>,12,2.5082000000000004
C#Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1150>,8,1.6679000000000002
CCc1ccncc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a11c0>,8,1.644
CCc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1230>,8,1.644
O=[IH2]c1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a12a0>,8,1.6369999999999996
COc1cccc(N)c1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1310>,9,1.2773999999999999
CNC(C)Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1380>,11,1.837
NNC(=O)Nc1ccccc1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a13f0>,11,0.6818
CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1460>,16,0.5239999999999998
O=[N+]([O-])c1cccc(SSc2cccc([N+](=O)[O-])c2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a14d0>,20,4.302400000000002
CC(=O)Nc1cccc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1540>,11,1.9534199999999997
NC(=O)NCc1ccccc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a15b0>,11,0.8548999999999998
OCC(O)COc1ccccc1,0.38,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1620>,12,0.41860000000000014
C(=Nc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1690>,14,3.4372000000000016
CCCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1700>,11,3.4193000000000024
CNCCC=Cc1cccnc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1770>,12,1.7043
COCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a17e0>,9,1.8330000000000002
CC(=O)Nc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1850>,11,2.2984
N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a18c0>,16,-0.8593299999999999
CCOCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1930>,10,2.2231000000000005
Fc1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a19a0>,8,1.9647999999999999
Nc1ccc(I)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1a10>,8,1.8734000000000002
Oc1ccc(I)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1a80>,8,1.9968
OCCBr,0.42,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1af0>,4,0.3736
CCCCl,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1b60>,4,1.6352
ClC=CCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1bd0>,4,1.9352
N#CCN,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1c40>,4,-0.53132
CC(=O)OC(C)(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1cb0>,8,1.3479999999999999
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a1d20>,24,4.310400000000003
